Recall, Precision
0.007246376811594203, 1.0
0.014492753623188406, 1.0
0.021739130434782608, 1.0
0.028985507246376812, 1.0
0.036231884057971016, 1.0
0.043478260869565216, 1.0
0.050724637681159424, 1.0
0.057971014492753624, 1.0
0.06521739130434782, 1.0
0.07246376811594203, 1.0
0.07971014492753623, 1.0
0.07971014492753623, 0.9166666666666666
0.07971014492753623, 0.8461538461538461
0.08695652173913043, 0.8571428571428571
0.09420289855072464, 0.8666666666666667
0.10144927536231885, 0.875
0.10869565217391304, 0.8823529411764706
0.11594202898550725, 0.8888888888888888
0.12318840579710146, 0.8947368421052632
0.12318840579710146, 0.85
0.13043478260869565, 0.8571428571428571
0.13043478260869565, 0.8181818181818182
0.13768115942028986, 0.8260869565217391
0.14492753623188406, 0.8333333333333334
0.14492753623188406, 0.8
0.15217391304347827, 0.8076923076923077
0.15217391304347827, 0.7777777777777778
0.15942028985507245, 0.7857142857142857
0.15942028985507245, 0.7586206896551724
0.15942028985507245, 0.7333333333333333
0.16666666666666666, 0.7419354838709677
0.17391304347826086, 0.75
0.18115942028985507, 0.7575757575757576
0.18840579710144928, 0.7647058823529411
0.1956521739130435, 0.7714285714285715
0.2028985507246377, 0.7777777777777778
0.21014492753623187, 0.7837837837837838
0.21014492753623187, 0.7631578947368421
0.21739130434782608, 0.7692307692307693
0.21739130434782608, 0.75
0.2246376811594203, 0.7560975609756098
0.2318840579710145, 0.7619047619047619
0.2391304347826087, 0.7674418604651163
0.2391304347826087, 0.75
0.2463768115942029, 0.7555555555555555
0.2536231884057971, 0.7608695652173914
0.2608695652173913, 0.7659574468085106
0.26811594202898553, 0.7708333333333334
0.2753623188405797, 0.7755102040816326
0.2826086956521739, 0.78
0.2826086956521739, 0.7647058823529411
0.2826086956521739, 0.75
0.2898550724637681, 0.7547169811320755
0.2898550724637681, 0.7407407407407407
0.2971014492753623, 0.7454545454545455
0.30434782608695654, 0.75
0.3115942028985507, 0.7543859649122807
0.3188405797101449, 0.7586206896551724
0.32608695652173914, 0.7627118644067796
0.3333333333333333, 0.7666666666666667
0.34057971014492755, 0.7704918032786885
0.34782608695652173, 0.7741935483870968
0.34782608695652173, 0.7619047619047619
0.34782608695652173, 0.75
0.35507246376811596, 0.7538461538461538
0.35507246376811596, 0.7424242424242424
0.35507246376811596, 0.7313432835820896
0.35507246376811596, 0.7205882352941176
0.35507246376811596, 0.7101449275362319
0.36231884057971014, 0.7142857142857143
0.3695652173913043, 0.7183098591549296
0.37681159420289856, 0.7222222222222222
0.38405797101449274, 0.726027397260274
0.38405797101449274, 0.7162162162162162
0.38405797101449274, 0.7066666666666667
0.391304347826087, 0.7105263157894737
0.39855072463768115, 0.7142857142857143
0.4057971014492754, 0.717948717948718
0.4057971014492754, 0.7088607594936709
0.4057971014492754, 0.7
0.41304347826086957, 0.7037037037037037
0.42028985507246375, 0.7073170731707317
0.427536231884058, 0.7108433734939759
0.427536231884058, 0.7023809523809523
0.427536231884058, 0.6941176470588235
0.427536231884058, 0.686046511627907
0.427536231884058, 0.6781609195402298
0.427536231884058, 0.6704545454545454
0.43478260869565216, 0.6741573033707865
0.43478260869565216, 0.6666666666666666
0.43478260869565216, 0.6593406593406593
0.4420289855072464, 0.6630434782608695
0.4420289855072464, 0.6559139784946236
0.4420289855072464, 0.648936170212766
0.4420289855072464, 0.6421052631578947
0.4420289855072464, 0.6354166666666666
0.4420289855072464, 0.6288659793814433
0.4420289855072464, 0.6224489795918368
0.4492753623188406, 0.6262626262626263
0.4492753623188406, 0.62
0.4492753623188406, 0.6138613861386139
0.4492753623188406, 0.6078431372549019
0.45652173913043476, 0.6116504854368932
0.45652173913043476, 0.6057692307692307
0.45652173913043476, 0.6
0.45652173913043476, 0.5943396226415094
0.45652173913043476, 0.5887850467289719
0.45652173913043476, 0.5833333333333334
0.463768115942029, 0.5871559633027523
0.47101449275362317, 0.5909090909090909
0.4782608695652174, 0.5945945945945946
0.4782608695652174, 0.5892857142857143
0.4782608695652174, 0.584070796460177
0.4782608695652174, 0.5789473684210527
0.4782608695652174, 0.5739130434782609
0.4782608695652174, 0.5689655172413793
0.4855072463768116, 0.5726495726495726
0.4927536231884058, 0.576271186440678
0.4927536231884058, 0.5714285714285714
0.5, 0.575
0.5072463768115942, 0.5785123966942148
0.5072463768115942, 0.5737704918032787
0.5072463768115942, 0.5691056910569106
0.5072463768115942, 0.5645161290322581
0.5144927536231884, 0.568
0.5144927536231884, 0.5634920634920635
0.5144927536231884, 0.5590551181102362
0.5144927536231884, 0.5546875
0.5217391304347826, 0.5581395348837209
0.5217391304347826, 0.5538461538461539
0.5217391304347826, 0.549618320610687
0.5217391304347826, 0.5454545454545454
0.5217391304347826, 0.5413533834586466
0.5217391304347826, 0.5373134328358209
0.5217391304347826, 0.5333333333333333
0.5217391304347826, 0.5294117647058824
0.5217391304347826, 0.5255474452554745
0.5217391304347826, 0.5217391304347826
0.5217391304347826, 0.5179856115107914
0.5289855072463768, 0.5214285714285715
0.5362318840579711, 0.524822695035461
0.5362318840579711, 0.5211267605633803
0.5362318840579711, 0.5174825174825175
0.5362318840579711, 0.5138888888888888
0.5362318840579711, 0.5103448275862069
0.5434782608695652, 0.5136986301369864
0.5434782608695652, 0.5102040816326531
0.5507246376811594, 0.5135135135135135
0.5579710144927537, 0.5167785234899329
0.5652173913043478, 0.52
0.5652173913043478, 0.5165562913907285
0.5652173913043478, 0.5131578947368421
0.5652173913043478, 0.5098039215686274
0.572463768115942, 0.512987012987013
0.5797101449275363, 0.5161290322580645
0.5797101449275363, 0.5128205128205128
0.5797101449275363, 0.5095541401273885
0.5869565217391305, 0.5126582278481012
0.5942028985507246, 0.5157232704402516
0.5942028985507246, 0.5125
0.5942028985507246, 0.5093167701863354
0.5942028985507246, 0.5061728395061729
0.5942028985507246, 0.5030674846625767
0.5942028985507246, 0.5
0.5942028985507246, 0.49696969696969695
0.5942028985507246, 0.4939759036144578
0.5942028985507246, 0.49101796407185627
0.5942028985507246, 0.4880952380952381
0.5942028985507246, 0.48520710059171596
0.5942028985507246, 0.4823529411764706
0.5942028985507246, 0.47953216374269003
0.5942028985507246, 0.47674418604651164
0.5942028985507246, 0.47398843930635837
0.5942028985507246, 0.47126436781609193
0.5942028985507246, 0.4685714285714286
0.5942028985507246, 0.4659090909090909
0.5942028985507246, 0.4632768361581921
0.5942028985507246, 0.4606741573033708
0.5942028985507246, 0.4581005586592179
0.5942028985507246, 0.45555555555555555
0.5942028985507246, 0.4530386740331492
0.5942028985507246, 0.45054945054945056
0.6014492753623188, 0.453551912568306
0.6014492753623188, 0.45108695652173914
0.6014492753623188, 0.4486486486486487
0.6014492753623188, 0.44623655913978494
0.6014492753623188, 0.44385026737967914
0.6086956521739131, 0.44680851063829785
0.6086956521739131, 0.4444444444444444
0.6086956521739131, 0.4421052631578947
0.6086956521739131, 0.4397905759162304
0.6159420289855072, 0.4427083333333333
0.6159420289855072, 0.44041450777202074
0.6159420289855072, 0.4381443298969072
0.6159420289855072, 0.4358974358974359
0.6159420289855072, 0.4336734693877551
0.6159420289855072, 0.43147208121827413
0.6159420289855072, 0.4292929292929293
0.6159420289855072, 0.4271356783919598
0.6159420289855072, 0.425
0.6159420289855072, 0.4228855721393035
0.6159420289855072, 0.4207920792079208
0.6159420289855072, 0.4187192118226601
0.6159420289855072, 0.4166666666666667
0.6159420289855072, 0.4146341463414634
0.6159420289855072, 0.41262135922330095
0.6159420289855072, 0.4106280193236715
0.6159420289855072, 0.40865384615384615
0.6159420289855072, 0.40669856459330145
0.6159420289855072, 0.40476190476190477
0.6159420289855072, 0.4028436018957346
0.6159420289855072, 0.4009433962264151
0.6159420289855072, 0.39906103286384975
0.6159420289855072, 0.397196261682243
0.6159420289855072, 0.3953488372093023
0.6159420289855072, 0.39351851851851855
0.6159420289855072, 0.391705069124424
0.6159420289855072, 0.38990825688073394
0.6159420289855072, 0.3881278538812785
0.6159420289855072, 0.38636363636363635
0.6159420289855072, 0.38461538461538464
0.6159420289855072, 0.38288288288288286
0.6159420289855072, 0.3811659192825112
0.6159420289855072, 0.3794642857142857
0.6159420289855072, 0.37777777777777777
0.6159420289855072, 0.37610619469026546
0.6159420289855072, 0.3744493392070485
0.6159420289855072, 0.37280701754385964
0.6159420289855072, 0.37117903930131
0.6231884057971014, 0.3739130434782609
0.6304347826086957, 0.37662337662337664
0.6376811594202898, 0.3793103448275862
0.6376811594202898, 0.3776824034334764
0.6376811594202898, 0.37606837606837606
0.6376811594202898, 0.37446808510638296
0.6376811594202898, 0.3728813559322034
0.6376811594202898, 0.37130801687763715
0.6376811594202898, 0.3697478991596639
0.6376811594202898, 0.3682008368200837
0.6376811594202898, 0.36666666666666664
0.6376811594202898, 0.3651452282157676
0.6376811594202898, 0.36363636363636365
0.6376811594202898, 0.36213991769547327
0.6376811594202898, 0.36065573770491804
0.6376811594202898, 0.35918367346938773
0.6376811594202898, 0.35772357723577236
0.6376811594202898, 0.3562753036437247
0.6376811594202898, 0.3548387096774194
0.6376811594202898, 0.3534136546184739
0.6376811594202898, 0.352
0.6376811594202898, 0.350597609561753
0.6376811594202898, 0.3492063492063492
0.6376811594202898, 0.34782608695652173
0.6376811594202898, 0.3464566929133858
0.6376811594202898, 0.34509803921568627
0.6376811594202898, 0.34375
0.6376811594202898, 0.3424124513618677
0.6376811594202898, 0.34108527131782945
0.6376811594202898, 0.33976833976833976
0.6376811594202898, 0.3384615384615385
0.6376811594202898, 0.3371647509578544
0.6376811594202898, 0.33587786259541985
0.6376811594202898, 0.33460076045627374
0.6376811594202898, 0.3333333333333333
0.644927536231884, 0.33584905660377357
0.644927536231884, 0.33458646616541354
0.6521739130434783, 0.33707865168539325
0.6521739130434783, 0.3358208955223881
0.6521739130434783, 0.3345724907063197
0.6521739130434783, 0.3333333333333333
0.6521739130434783, 0.33210332103321033
0.6521739130434783, 0.33088235294117646
0.6521739130434783, 0.32967032967032966
0.6521739130434783, 0.3284671532846715
0.6521739130434783, 0.32727272727272727
0.6521739130434783, 0.32608695652173914
0.6521739130434783, 0.3249097472924188
0.6521739130434783, 0.3237410071942446
0.6521739130434783, 0.3225806451612903
0.6521739130434783, 0.32142857142857145
0.6521739130434783, 0.3202846975088968
0.6521739130434783, 0.3191489361702128
0.6521739130434783, 0.31802120141342755
0.6521739130434783, 0.31690140845070425
0.6521739130434783, 0.3157894736842105
0.6521739130434783, 0.3146853146853147
0.6521739130434783, 0.313588850174216
0.6521739130434783, 0.3125
0.6521739130434783, 0.31141868512110726
0.6521739130434783, 0.3103448275862069
0.6521739130434783, 0.30927835051546393
0.6594202898550725, 0.3116438356164384
0.6594202898550725, 0.310580204778157
0.6666666666666666, 0.3129251700680272
0.6666666666666666, 0.31186440677966104
0.6666666666666666, 0.3108108108108108
0.6666666666666666, 0.30976430976430974
0.6666666666666666, 0.3087248322147651
0.6739130434782609, 0.3110367892976589
0.6739130434782609, 0.31
0.6739130434782609, 0.3089700996677741
0.6739130434782609, 0.3079470198675497
0.6739130434782609, 0.3069306930693069
0.6811594202898551, 0.3092105263157895
0.6884057971014492, 0.3114754098360656
0.6884057971014492, 0.3104575163398693
0.6956521739130435, 0.3127035830618892
0.7028985507246377, 0.31493506493506496
0.7028985507246377, 0.313915857605178
0.7028985507246377, 0.31290322580645163
0.7028985507246377, 0.31189710610932475
0.7028985507246377, 0.3108974358974359
0.7028985507246377, 0.30990415335463256
0.7028985507246377, 0.3089171974522293
0.7028985507246377, 0.30793650793650795
0.7028985507246377, 0.3069620253164557
0.7028985507246377, 0.305993690851735
0.7028985507246377, 0.3050314465408805
0.7028985507246377, 0.30407523510971785
0.7028985507246377, 0.303125
0.7028985507246377, 0.30218068535825543
0.7028985507246377, 0.30124223602484473
0.7028985507246377, 0.30030959752321984
0.7028985507246377, 0.2993827160493827
0.7028985507246377, 0.29846153846153844
0.7028985507246377, 0.29754601226993865
0.7028985507246377, 0.2966360856269113
0.7028985507246377, 0.29573170731707316
0.7028985507246377, 0.2948328267477204
0.7028985507246377, 0.29393939393939394
0.7028985507246377, 0.2930513595166163
0.7028985507246377, 0.2921686746987952
0.7028985507246377, 0.2912912912912913
0.7028985507246377, 0.2904191616766467
0.7028985507246377, 0.28955223880597014
0.7028985507246377, 0.28869047619047616
0.7028985507246377, 0.2878338278931751
0.7028985507246377, 0.2869822485207101
0.7028985507246377, 0.2861356932153392
0.7028985507246377, 0.2852941176470588
0.7028985507246377, 0.2844574780058651
0.7028985507246377, 0.28362573099415206
0.7028985507246377, 0.282798833819242
0.7028985507246377, 0.2819767441860465
0.7028985507246377, 0.2811594202898551
0.7028985507246377, 0.28034682080924855
0.7028985507246377, 0.27953890489913547
0.7028985507246377, 0.27873563218390807
0.7028985507246377, 0.27793696275071633
0.7028985507246377, 0.27714285714285714
0.7028985507246377, 0.27635327635327633
0.7028985507246377, 0.2755681818181818
0.7028985507246377, 0.2747875354107649
0.7028985507246377, 0.2740112994350282
0.7028985507246377, 0.27323943661971833
0.7028985507246377, 0.27247191011235955
0.7028985507246377, 0.27170868347338933
0.7028985507246377, 0.2709497206703911
0.7028985507246377, 0.27019498607242337
0.7028985507246377, 0.26944444444444443
0.7101449275362319, 0.27146814404432135
0.7101449275362319, 0.27071823204419887
0.7101449275362319, 0.2699724517906336
0.7101449275362319, 0.2692307692307692
0.7101449275362319, 0.2684931506849315
0.7101449275362319, 0.2677595628415301
0.7101449275362319, 0.2670299727520436
0.7101449275362319, 0.266304347826087
0.7101449275362319, 0.26558265582655827
0.7101449275362319, 0.2648648648648649
0.7101449275362319, 0.2641509433962264
0.7101449275362319, 0.26344086021505375
0.7101449275362319, 0.26273458445040215
0.7101449275362319, 0.2620320855614973
0.717391304347826, 0.264
0.7246376811594203, 0.26595744680851063
0.7246376811594203, 0.26525198938992045
0.7246376811594203, 0.26455026455026454
0.7246376811594203, 0.2638522427440633
0.7246376811594203, 0.2631578947368421
0.7246376811594203, 0.26246719160104987
0.7246376811594203, 0.2617801047120419
0.7246376811594203, 0.26109660574412535
0.7246376811594203, 0.2604166666666667
0.7246376811594203, 0.2597402597402597
0.7246376811594203, 0.25906735751295334
0.7246376811594203, 0.25839793281653745
0.7246376811594203, 0.25773195876288657
0.7246376811594203, 0.2570694087403599
0.7246376811594203, 0.2564102564102564
0.7246376811594203, 0.2557544757033248
0.7246376811594203, 0.25510204081632654
0.7246376811594203, 0.2544529262086514
0.7246376811594203, 0.25380710659898476
0.7246376811594203, 0.25316455696202533
0.7246376811594203, 0.25252525252525254
0.7246376811594203, 0.2518891687657431
0.7246376811594203, 0.25125628140703515
0.7246376811594203, 0.2506265664160401
0.7246376811594203, 0.25
0.7318840579710145, 0.2518703241895262
0.7391304347826086, 0.2537313432835821
0.7463768115942029, 0.2555831265508685
0.7536231884057971, 0.25742574257425743
0.7608695652173914, 0.25925925925925924
0.7608695652173914, 0.25862068965517243
0.7608695652173914, 0.257985257985258
0.7608695652173914, 0.25735294117647056
0.7608695652173914, 0.2567237163814181
0.7608695652173914, 0.25609756097560976
0.7608695652173914, 0.25547445255474455
0.7608695652173914, 0.25485436893203883
0.7608695652173914, 0.2542372881355932
0.7608695652173914, 0.2536231884057971
0.7608695652173914, 0.25301204819277107
0.7608695652173914, 0.25240384615384615
0.7608695652173914, 0.2517985611510791
0.7608695652173914, 0.2511961722488038
0.7608695652173914, 0.25059665871121717
0.7608695652173914, 0.25
0.7608695652173914, 0.2494061757719715
0.7608695652173914, 0.24881516587677724
0.7608695652173914, 0.24822695035460993
0.7608695652173914, 0.24764150943396226
0.7608695652173914, 0.24705882352941178
0.7608695652173914, 0.24647887323943662
0.7608695652173914, 0.2459016393442623
0.7608695652173914, 0.24532710280373832
0.7608695652173914, 0.24475524475524477
0.7608695652173914, 0.2441860465116279
0.7608695652173914, 0.24361948955916474
0.7608695652173914, 0.24305555555555555
0.7608695652173914, 0.24249422632794457
0.7608695652173914, 0.24193548387096775
0.7608695652173914, 0.2413793103448276
0.7608695652173914, 0.2408256880733945
0.7608695652173914, 0.2402745995423341
0.7608695652173914, 0.23972602739726026
0.7608695652173914, 0.23917995444191345
0.7608695652173914, 0.23863636363636365
0.7608695652173914, 0.23809523809523808
0.7608695652173914, 0.23755656108597284
0.7608695652173914, 0.23702031602708803
0.7608695652173914, 0.23648648648648649
0.7608695652173914, 0.23595505617977527
0.7608695652173914, 0.23542600896860988
0.7608695652173914, 0.2348993288590604
0.7608695652173914, 0.234375
0.7608695652173914, 0.23385300668151449
0.7608695652173914, 0.23333333333333334
0.7608695652173914, 0.2328159645232816
0.7608695652173914, 0.2323008849557522
0.7608695652173914, 0.23178807947019867
0.7608695652173914, 0.23127753303964757
0.7608695652173914, 0.23076923076923078
0.7608695652173914, 0.23026315789473684
0.7608695652173914, 0.22975929978118162
0.7608695652173914, 0.2292576419213974
0.7608695652173914, 0.22875816993464052
0.7608695652173914, 0.22826086956521738
0.7608695652173914, 0.227765726681128
0.7608695652173914, 0.22727272727272727
0.7608695652173914, 0.2267818574514039
0.7608695652173914, 0.22629310344827586
0.7608695652173914, 0.22580645161290322
0.7608695652173914, 0.22532188841201717
0.7608695652173914, 0.22483940042826553
0.7681159420289855, 0.2264957264957265
0.7681159420289855, 0.2260127931769723
0.7681159420289855, 0.225531914893617
0.7681159420289855, 0.22505307855626328
0.7681159420289855, 0.2245762711864407
0.7681159420289855, 0.22410147991543342
0.7753623188405797, 0.22573839662447256
0.782608695652174, 0.22736842105263158
0.782608695652174, 0.226890756302521
0.782608695652174, 0.22641509433962265
0.782608695652174, 0.22594142259414227
0.782608695652174, 0.2254697286012526
0.782608695652174, 0.225
0.782608695652174, 0.22453222453222454
0.782608695652174, 0.22406639004149378
0.782608695652174, 0.2236024844720497
0.782608695652174, 0.2231404958677686
0.782608695652174, 0.22268041237113403
0.782608695652174, 0.2222222222222222
0.782608695652174, 0.22176591375770022
0.782608695652174, 0.22131147540983606
0.782608695652174, 0.22085889570552147
0.7898550724637681, 0.22244897959183674
0.7898550724637681, 0.2219959266802444
0.7898550724637681, 0.22154471544715448
0.7898550724637681, 0.2210953346855984
0.7898550724637681, 0.22064777327935223
0.7898550724637681, 0.2202020202020202
0.7898550724637681, 0.21975806451612903
0.7898550724637681, 0.2193158953722334
0.7898550724637681, 0.21887550200803213
0.7898550724637681, 0.218436873747495
0.7898550724637681, 0.218
0.7898550724637681, 0.21756487025948104
0.7898550724637681, 0.21713147410358566
0.7898550724637681, 0.21669980119284293
0.7898550724637681, 0.21626984126984128
0.7898550724637681, 0.21584158415841584
0.7898550724637681, 0.21541501976284586
0.7898550724637681, 0.21499013806706113
0.7898550724637681, 0.21456692913385828
0.7898550724637681, 0.21414538310412573
0.7898550724637681, 0.21372549019607842
0.7898550724637681, 0.21330724070450097
0.7898550724637681, 0.212890625
0.7898550724637681, 0.2124756335282651
0.7898550724637681, 0.21206225680933852
0.7898550724637681, 0.21165048543689322
0.7898550724637681, 0.21124031007751937
0.7898550724637681, 0.21083172147001933
0.7898550724637681, 0.21042471042471042
0.7898550724637681, 0.21001926782273603
0.7898550724637681, 0.20961538461538462
0.7898550724637681, 0.2092130518234165
0.7898550724637681, 0.20881226053639848
0.7898550724637681, 0.2084130019120459
0.7898550724637681, 0.20801526717557253
0.7898550724637681, 0.20761904761904762
0.7898550724637681, 0.20722433460076045
0.7898550724637681, 0.20683111954459202
0.7898550724637681, 0.20643939393939395
0.7898550724637681, 0.2060491493383743
0.7898550724637681, 0.20566037735849058
0.7898550724637681, 0.20527306967984935
0.7898550724637681, 0.20488721804511278
0.7898550724637681, 0.2045028142589118
0.7898550724637681, 0.20411985018726592
0.7898550724637681, 0.20373831775700935
0.7898550724637681, 0.20335820895522388
0.7898550724637681, 0.20297951582867785
0.7898550724637681, 0.20260223048327136
0.7898550724637681, 0.20222634508348794
0.7898550724637681, 0.20185185185185187
0.7898550724637681, 0.20147874306839186
0.7898550724637681, 0.2011070110701107
0.7898550724637681, 0.2007366482504604
0.7898550724637681, 0.20036764705882354
0.7898550724637681, 0.2
0.7898550724637681, 0.19963369963369965
0.7898550724637681, 0.19926873857404023
0.7898550724637681, 0.1989051094890511
0.7898550724637681, 0.19854280510018216
0.7898550724637681, 0.19818181818181818
0.7898550724637681, 0.19782214156079855
0.7898550724637681, 0.19746376811594202
0.7898550724637681, 0.19710669077757687
0.7898550724637681, 0.1967509025270758
0.7898550724637681, 0.1963963963963964
0.7898550724637681, 0.1960431654676259
0.7898550724637681, 0.19569120287253142
0.7898550724637681, 0.1953405017921147
0.7898550724637681, 0.19499105545617174
0.7898550724637681, 0.19464285714285715
0.7898550724637681, 0.19429590017825313
0.7898550724637681, 0.19395017793594305
0.7898550724637681, 0.1936056838365897
0.7898550724637681, 0.19326241134751773
0.7898550724637681, 0.1929203539823009
0.7898550724637681, 0.19257950530035337
0.7898550724637681, 0.19223985890652556
0.7898550724637681, 0.19190140845070422
0.7898550724637681, 0.19156414762741653
0.7898550724637681, 0.1912280701754386
0.7898550724637681, 0.19089316987740806
0.7898550724637681, 0.19055944055944055
0.7898550724637681, 0.19022687609075042
0.7898550724637681, 0.18989547038327526
0.7898550724637681, 0.18956521739130436
0.7898550724637681, 0.1892361111111111
0.7898550724637681, 0.18890814558058924
0.7898550724637681, 0.18858131487889274
