Recall, Precision
0.007246376811594203, 1.0
0.007246376811594203, 0.75
0.014492753623188406, 0.75
0.021739130434782608, 0.75
0.021739130434782608, 0.6666666666666666
0.021739130434782608, 0.6666666666666666
0.028985507246376812, 0.6666666666666666
0.036231884057971016, 0.6666666666666666
0.043478260869565216, 0.6666666666666666
0.043478260869565216, 0.6176470588235294
0.043478260869565216, 0.6176470588235294
0.050724637681159424, 0.6176470588235294
0.050724637681159424, 0.6176470588235294
0.057971014492753624, 0.6176470588235294
0.057971014492753624, 0.6176470588235294
0.06521739130434782, 0.6176470588235294
0.06521739130434782, 0.6176470588235294
0.07246376811594203, 0.6176470588235294
0.07246376811594203, 0.6176470588235294
0.07246376811594203, 0.6176470588235294
0.07971014492753623, 0.6176470588235294
0.07971014492753623, 0.6176470588235294
0.08695652173913043, 0.6176470588235294
0.09420289855072464, 0.6176470588235294
0.10144927536231885, 0.6176470588235294
0.10869565217391304, 0.6176470588235294
0.11594202898550725, 0.6176470588235294
0.12318840579710146, 0.6176470588235294
0.12318840579710146, 0.6176470588235294
0.13043478260869565, 0.6176470588235294
0.13768115942028986, 0.6176470588235294
0.13768115942028986, 0.6176470588235294
0.14492753623188406, 0.6176470588235294
0.15217391304347827, 0.6176470588235294
0.15217391304347827, 0.6111111111111112
0.15942028985507245, 0.6111111111111112
0.15942028985507245, 0.5952380952380952
0.15942028985507245, 0.5952380952380952
0.16666666666666666, 0.5952380952380952
0.16666666666666666, 0.5952380952380952
0.17391304347826086, 0.5952380952380952
0.18115942028985507, 0.5952380952380952
0.18115942028985507, 0.5813953488372093
0.18115942028985507, 0.5681818181818182
0.18115942028985507, 0.5652173913043478
0.18840579710144928, 0.5652173913043478
0.18840579710144928, 0.5571428571428572
0.18840579710144928, 0.5571428571428572
0.18840579710144928, 0.5571428571428572
0.18840579710144928, 0.5571428571428572
0.18840579710144928, 0.5571428571428572
0.18840579710144928, 0.5571428571428572
0.18840579710144928, 0.5571428571428572
0.1956521739130435, 0.5571428571428572
0.2028985507246377, 0.5571428571428572
0.21014492753623187, 0.5571428571428572
0.21014492753623187, 0.5571428571428572
0.21739130434782608, 0.5571428571428572
0.2246376811594203, 0.5571428571428572
0.2318840579710145, 0.5571428571428572
0.2391304347826087, 0.5571428571428572
0.2391304347826087, 0.5571428571428572
0.2463768115942029, 0.5571428571428572
0.2536231884057971, 0.5571428571428572
0.2608695652173913, 0.5571428571428572
0.2608695652173913, 0.5571428571428572
0.26811594202898553, 0.5571428571428572
0.26811594202898553, 0.5571428571428572
0.2753623188405797, 0.5571428571428572
0.2826086956521739, 0.5571428571428572
0.2826086956521739, 0.5526315789473685
0.2826086956521739, 0.5526315789473685
0.2826086956521739, 0.5526315789473685
0.2898550724637681, 0.5526315789473685
0.2971014492753623, 0.5526315789473685
0.30434782608695654, 0.5526315789473685
0.30434782608695654, 0.5454545454545454
0.30434782608695654, 0.5421686746987951
0.30434782608695654, 0.5421686746987951
0.3115942028985507, 0.5421686746987951
0.3115942028985507, 0.5421686746987951
0.3188405797101449, 0.5421686746987951
0.32608695652173914, 0.5421686746987951
0.32608695652173914, 0.5357142857142857
0.32608695652173914, 0.5294117647058824
0.32608695652173914, 0.5232558139534884
0.32608695652173914, 0.5227272727272727
0.3333333333333333, 0.5227272727272727
0.3333333333333333, 0.5168539325842697
0.3333333333333333, 0.5111111111111111
0.3333333333333333, 0.5108695652173914
0.34057971014492755, 0.5108695652173914
0.34057971014492755, 0.5106382978723404
0.34782608695652173, 0.5106382978723404
0.34782608695652173, 0.5052631578947369
0.34782608695652173, 0.5
0.34782608695652173, 0.49514563106796117
0.34782608695652173, 0.49514563106796117
0.34782608695652173, 0.49514563106796117
0.34782608695652173, 0.49514563106796117
0.35507246376811596, 0.49514563106796117
0.36231884057971014, 0.49514563106796117
0.3695652173913043, 0.49514563106796117
0.3695652173913043, 0.49038461538461536
0.3695652173913043, 0.4857142857142857
0.3695652173913043, 0.4811320754716981
0.3695652173913043, 0.4766355140186916
0.3695652173913043, 0.4722222222222222
0.3695652173913043, 0.46788990825688076
0.3695652173913043, 0.4636363636363636
0.3695652173913043, 0.4594594594594595
0.3695652173913043, 0.45535714285714285
0.3695652173913043, 0.45132743362831856
0.3695652173913043, 0.4473684210526316
0.3695652173913043, 0.4435483870967742
0.3695652173913043, 0.4435483870967742
0.3695652173913043, 0.4435483870967742
0.3695652173913043, 0.4435483870967742
0.3695652173913043, 0.4435483870967742
0.37681159420289856, 0.4435483870967742
0.37681159420289856, 0.4435483870967742
0.38405797101449274, 0.4435483870967742
0.391304347826087, 0.4435483870967742
0.39855072463768115, 0.4435483870967742
0.39855072463768115, 0.44
0.39855072463768115, 0.4365079365079365
0.39855072463768115, 0.4351145038167939
0.39855072463768115, 0.4351145038167939
0.39855072463768115, 0.4351145038167939
0.4057971014492754, 0.4351145038167939
0.41304347826086957, 0.4351145038167939
0.41304347826086957, 0.4318181818181818
0.41304347826086957, 0.42857142857142855
0.41304347826086957, 0.4253731343283582
0.41304347826086957, 0.4222222222222222
0.41304347826086957, 0.41911764705882354
0.41304347826086957, 0.41605839416058393
0.41304347826086957, 0.41304347826086957
0.41304347826086957, 0.410958904109589
0.41304347826086957, 0.410958904109589
0.41304347826086957, 0.410958904109589
0.41304347826086957, 0.410958904109589
0.42028985507246375, 0.410958904109589
0.427536231884058, 0.410958904109589
0.427536231884058, 0.410958904109589
0.43478260869565216, 0.410958904109589
0.43478260869565216, 0.40939597315436244
0.43478260869565216, 0.40939597315436244
0.4420289855072464, 0.40939597315436244
0.4420289855072464, 0.4066666666666667
0.4420289855072464, 0.40397350993377484
0.4420289855072464, 0.4025157232704403
0.4420289855072464, 0.4025157232704403
0.4420289855072464, 0.4025157232704403
0.4420289855072464, 0.4025157232704403
0.4420289855072464, 0.4025157232704403
0.4492753623188406, 0.4025157232704403
0.45652173913043476, 0.4025157232704403
0.463768115942029, 0.4025157232704403
0.463768115942029, 0.4022346368715084
0.463768115942029, 0.4022346368715084
0.463768115942029, 0.4022346368715084
0.463768115942029, 0.4022346368715084
0.47101449275362317, 0.4022346368715084
0.47101449275362317, 0.4022346368715084
0.47101449275362317, 0.4022346368715084
0.47101449275362317, 0.4022346368715084
0.47101449275362317, 0.4022346368715084
0.47101449275362317, 0.4022346368715084
0.4782608695652174, 0.4022346368715084
0.4782608695652174, 0.4022346368715084
0.4782608695652174, 0.4022346368715084
0.4782608695652174, 0.4022346368715084
0.4855072463768116, 0.4022346368715084
0.4927536231884058, 0.4022346368715084
0.5, 0.4022346368715084
0.5072463768115942, 0.4022346368715084
0.5144927536231884, 0.4022346368715084
0.5217391304347826, 0.4022346368715084
0.5217391304347826, 0.4
0.5217391304347826, 0.39779005524861877
0.5217391304347826, 0.3956043956043956
0.5217391304347826, 0.39344262295081966
0.5217391304347826, 0.391304347826087
0.5217391304347826, 0.390625
0.5217391304347826, 0.390625
0.5217391304347826, 0.390625
0.5217391304347826, 0.390625
0.5289855072463768, 0.390625
0.5289855072463768, 0.390625
0.5362318840579711, 0.390625
0.5434782608695652, 0.390625
0.5434782608695652, 0.38860103626943004
0.5434782608695652, 0.3865979381443299
0.5434782608695652, 0.38461538461538464
0.5434782608695652, 0.3826530612244898
0.5434782608695652, 0.38071065989847713
0.5434782608695652, 0.3787878787878788
0.5434782608695652, 0.3768844221105528
0.5434782608695652, 0.375
0.5434782608695652, 0.373134328358209
0.5434782608695652, 0.3712871287128713
0.5434782608695652, 0.3694581280788177
0.5434782608695652, 0.36893203883495146
0.5434782608695652, 0.36893203883495146
0.5507246376811594, 0.36893203883495146
0.5507246376811594, 0.3686440677966102
0.5507246376811594, 0.3686440677966102
0.5507246376811594, 0.3686440677966102
0.5507246376811594, 0.3686440677966102
0.5507246376811594, 0.3686440677966102
0.5507246376811594, 0.3686440677966102
0.5507246376811594, 0.3686440677966102
0.5507246376811594, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5579710144927537, 0.3686440677966102
0.5652173913043478, 0.3686440677966102
0.572463768115942, 0.3686440677966102
0.5797101449275363, 0.3686440677966102
0.5869565217391305, 0.3686440677966102
0.5869565217391305, 0.3686440677966102
0.5869565217391305, 0.3686440677966102
0.5942028985507246, 0.3686440677966102
0.6014492753623188, 0.3686440677966102
0.6086956521739131, 0.3686440677966102
0.6086956521739131, 0.3686440677966102
0.6159420289855072, 0.3686440677966102
0.6231884057971014, 0.3686440677966102
0.6304347826086957, 0.3686440677966102
0.6304347826086957, 0.3670886075949367
0.6304347826086957, 0.36554621848739494
0.6304347826086957, 0.36401673640167365
0.6304347826086957, 0.3625
0.6304347826086957, 0.36099585062240663
0.6304347826086957, 0.3603238866396761
0.6304347826086957, 0.3603238866396761
0.6304347826086957, 0.3603238866396761
0.6304347826086957, 0.3603238866396761
0.6376811594202898, 0.3603238866396761
0.644927536231884, 0.3603238866396761
0.644927536231884, 0.3588709677419355
0.644927536231884, 0.357429718875502
0.644927536231884, 0.356
0.644927536231884, 0.3545816733067729
0.644927536231884, 0.3531746031746032
0.644927536231884, 0.35177865612648224
0.644927536231884, 0.35039370078740156
0.644927536231884, 0.34901960784313724
0.644927536231884, 0.34765625
0.644927536231884, 0.3463035019455253
0.644927536231884, 0.3449612403100775
0.644927536231884, 0.3436293436293436
0.644927536231884, 0.3423076923076923
0.644927536231884, 0.34099616858237547
0.644927536231884, 0.33969465648854963
0.644927536231884, 0.33840304182509506
0.644927536231884, 0.3371212121212121
0.644927536231884, 0.33584905660377357
0.644927536231884, 0.33458646616541354
0.644927536231884, 0.3333333333333333
0.644927536231884, 0.3333333333333333
0.644927536231884, 0.3333333333333333
0.644927536231884, 0.3333333333333333
0.644927536231884, 0.3333333333333333
0.6521739130434783, 0.3333333333333333
0.6521739130434783, 0.3333333333333333
0.6521739130434783, 0.3333333333333333
0.6594202898550725, 0.3333333333333333
0.6594202898550725, 0.3333333333333333
0.6594202898550725, 0.3333333333333333
0.6594202898550725, 0.3333333333333333
0.6666666666666666, 0.3333333333333333
0.6666666666666666, 0.3333333333333333
0.6739130434782609, 0.3333333333333333
0.6811594202898551, 0.3333333333333333
0.6811594202898551, 0.3321554770318021
0.6811594202898551, 0.33098591549295775
0.6811594202898551, 0.3298245614035088
0.6811594202898551, 0.32867132867132864
0.6811594202898551, 0.32752613240418116
0.6811594202898551, 0.3263888888888889
0.6811594202898551, 0.32525951557093424
0.6811594202898551, 0.32413793103448274
0.6811594202898551, 0.3230240549828179
0.6811594202898551, 0.3219178082191781
0.6811594202898551, 0.32094594594594594
0.6811594202898551, 0.32094594594594594
0.6811594202898551, 0.32094594594594594
0.6884057971014492, 0.32094594594594594
0.6884057971014492, 0.31986531986531985
0.6884057971014492, 0.3187919463087248
0.6884057971014492, 0.3177257525083612
0.6884057971014492, 0.31666666666666665
0.6884057971014492, 0.31561461794019935
0.6884057971014492, 0.31456953642384106
0.6884057971014492, 0.31353135313531355
0.6884057971014492, 0.3125
0.6884057971014492, 0.3116883116883117
0.6884057971014492, 0.3116883116883117
0.6884057971014492, 0.3116883116883117
0.6956521739130435, 0.3116883116883117
0.6956521739130435, 0.3106796116504854
0.6956521739130435, 0.3096774193548387
0.6956521739130435, 0.3086816720257235
0.6956521739130435, 0.3076923076923077
0.6956521739130435, 0.30670926517571884
0.6956521739130435, 0.3057324840764331
0.6956521739130435, 0.3052959501557632
0.6956521739130435, 0.3052959501557632
0.6956521739130435, 0.3052959501557632
0.6956521739130435, 0.3052959501557632
0.6956521739130435, 0.3052959501557632
0.7028985507246377, 0.3052959501557632
0.7101449275362319, 0.3052959501557632
0.7101449275362319, 0.30434782608695654
0.7101449275362319, 0.30340557275541796
0.7101449275362319, 0.30246913580246915
0.7101449275362319, 0.30153846153846153
0.7101449275362319, 0.3006134969325153
0.7101449275362319, 0.2996941896024465
0.7101449275362319, 0.29878048780487804
0.7101449275362319, 0.2978723404255319
0.7101449275362319, 0.296969696969697
0.7101449275362319, 0.29607250755287007
0.7101449275362319, 0.29518072289156627
0.7101449275362319, 0.29429429429429427
0.7101449275362319, 0.2934131736526946
0.7101449275362319, 0.29253731343283584
0.7101449275362319, 0.2916666666666667
0.7101449275362319, 0.29080118694362017
0.7101449275362319, 0.28994082840236685
0.7101449275362319, 0.2890855457227139
0.7101449275362319, 0.28823529411764703
0.7101449275362319, 0.2873900293255132
0.7101449275362319, 0.28654970760233917
0.7101449275362319, 0.2857142857142857
0.7101449275362319, 0.28488372093023256
0.7101449275362319, 0.28405797101449276
0.7101449275362319, 0.2832369942196532
0.7101449275362319, 0.2824207492795389
0.7101449275362319, 0.28160919540229884
0.7101449275362319, 0.2808022922636103
0.7101449275362319, 0.28
0.7101449275362319, 0.2792022792022792
0.7101449275362319, 0.2784090909090909
0.7101449275362319, 0.2776203966005666
0.7101449275362319, 0.2768361581920904
0.7101449275362319, 0.27605633802816903
0.7101449275362319, 0.2752808988764045
0.7101449275362319, 0.27450980392156865
0.7101449275362319, 0.2737430167597765
0.7101449275362319, 0.27298050139275765
0.7101449275362319, 0.2722222222222222
